Price,Open,High,Low,Close,Volume
2024-07-31,68.47681089279388,68.5460990663106,67.59585802157659,67.94229888916016,22908800
2024-08-01,68.20955223234837,69.09050502046094,67.82350952849315,69.08060455322266,17275500
2024-08-02,68.89253361844663,69.52602759019628,67.05143940309803,67.76412200927734,23578700
2024-08-05,67.40778751603494,67.88291181876836,66.22988855523317,66.90296936035156,20770500
2024-08-06,67.1504270327124,67.93239787141461,66.9920573024602,67.05144500732422,14815100
2024-08-07,67.18012223595606,67.31869856907717,66.13089171852563,66.2298812866211,18499200
2024-08-08,66.16058733179085,67.22961126022997,65.99231714449321,66.97225952148438,12489800
2024-08-09,67.16031822022329,67.52655997057917,66.64560722822367,67.2593002319336,13805600
2024-08-12,67.64533717363173,68.51639702441035,67.3780849796797,68.00167846679688,17385300
2024-08-13,67.73443072625939,67.91260138455635,66.45754226710518,67.4374771118164,26557900
2024-08-14,67.22961358875506,68.09077304179829,67.16032541794773,67.96209716796875,22928600
2024-08-15,73.36660494937072,73.68335198558383,72.04022154333485,72.4361572265625,49567500
2024-08-16,72.166136771081,73.06945797463928,71.98745826781504,72.91062927246094,19872100
2024-08-19,72.85107898345123,73.43675040978596,72.80144311612166,73.17865753173828,13709300
2024-08-20,73.20843786562419,74.20109465024282,73.17865937382487,73.99263763427734,14434000
2024-08-21,74.74706456147153,75.02500727043599,74.04227152654921,74.6875,14832000
2024-08-22,74.81654451011683,75.66030126154531,74.59815880597458,75.0250015258789,16511100
2024-08-23,75.04484747470838,75.25330447976339,74.45918363765426,75.14411163330078,12299100
2024-08-26,75.34265228929394,75.6503734724048,75.01507372918671,75.47169494628906,9508200
2024-08-27,75.88860321661404,75.88860321661404,75.21359634406181,75.57095336914062,11557800
2024-08-28,75.71986011940552,75.86876015531286,75.2533102078021,75.52133178710938,9814300
2024-08-29,75.4319905721294,75.9084691839556,75.11434068870213,75.85883331298828,11856800
2024-08-30,75.87868024541316,76.90111543028043,75.66029456061247,76.66287994384766,23230000
2024-09-03,76.76213832593803,77.23860926297111,76.2360315285032,76.60330963134766,22666100
2024-09-04,76.76214119412587,76.91104120752568,76.16654871389593,76.67279815673828,18442800
2024-09-05,76.68273832613897,76.88126665815298,75.829052866412,76.39486694335938,13082900
2024-09-06,76.3353023372031,76.75221633683056,75.73970982725392,76.07720947265625,14548600
2024-09-09,76.28567213603581,76.90112206691805,75.92831508886162,76.7720718383789,22260200
2024-09-10,76.7819994932851,78.32062051309644,76.71251382245704,78.23127746582031,17686300
2024-09-11,77.80442620892842,78.34046171361285,77.0003767385864,78.26104736328125,19518800
2024-09-12,78.4099569262935,79.32320691959241,78.04267876467556,79.07504272460938,14877700
2024-09-13,79.23386187744586,80.09747598066853,79.10481922571513,80.00813293457031,12994100
2024-09-16,80.24636460240752,80.42504311269971,79.5515079364766,79.96842193603516,15346400
2024-09-17,79.17429724940786,79.67062557895188,77.68531226077575,78.02281188964844,21065900
2024-09-18,78.06251813890535,78.8268679984239,77.70516114000276,78.44965362548828,15684900
2024-09-19,78.4695196489436,78.50921925464722,76.92096995855142,77.46693420410156,21525700
2024-09-20,77.65554699951869,79.025410695971,77.53642545372566,78.47944641113281,39534300
2024-09-23,78.48936277702694,79.84930514451172,78.48936277702694,79.7401123046875,12147300
2024-09-24,79.88901420826045,80.31585689037851,79.65077114844834,80.0776138305664,14651100
2024-09-25,80.29600428706534,81.00078967414404,80.08754727736911,80.80226135253906,14163800
2024-09-26,80.44490822865116,80.6037293789879,78.67798033094661,79.3331298828125,17061100
2024-09-27,79.31327436623147,79.70040988566986,79.01547431741585,79.19415283203125,11899100
2024-09-30,79.30334283385264,80.34563539395161,79.27356434471317,80.15702819824219,18997000
2024-10-01,80.08754630108861,80.93130301767926,79.84931080339275,80.67321014404297,16054200
2024-10-02,80.3952713656931,80.3952713656931,79.53166480466113,79.83938598632812,16618300
2024-10-03,79.71034332993848,79.98828601962097,79.26364323005996,79.83938598632812,11640400
2024-10-04,79.4621781626881,80.5143919246105,79.26364226292996,80.34564208984375,11583400
2024-10-07,80.09747021581016,80.34563438668738,78.4000281958143,78.5191421508789,16791600
2024-10-08,79.03532883924366,79.23385714903884,78.48936462725257,79.12466430664062,15270000
2024-10-09,79.23385812188565,79.9088649861945,79.16437245526723,79.80960083007812,12413000
2024-10-10,79.72026259184264,79.73019128006344,78.87650585395754,79.02540588378906,10812700
2024-10-11,79.11473846609152,79.54158116354375,78.78716750047877,79.51180267333984,9570700
2024-10-14,79.46217344335633,79.9187946256256,79.17430208583163,79.70040893554688,9914500
2024-10-15,80.07761575098503,81.21917249317706,79.91879461400436,81.05042266845703,13276200
2024-10-16,80.93130209585975,81.06035231789296,80.0279884084765,80.62358093261719,11123300
2024-10-17,80.67320442870474,80.90151879562522,80.05776213881099,80.2959976196289,9424700
2024-10-18,80.276157305026,81.0901355696003,80.06770028800493,80.71292114257812,12324100
2024-10-21,80.63351247905953,80.95116234142041,80.1272554075759,80.21659088134766,9750400
2024-10-22,80.51438803439052,81.6261662992076,80.23644536152871,81.4177017211914,12240100
2024-10-23,81.28865998226357,82.72800922856334,81.19932451071679,82.65852355957031,13058200
2024-10-24,82.35079957398636,82.70815659468,81.97359275141848,82.43021392822266,11645900
2024-10-25,82.5890341107583,82.68830583909352,81.83462047432381,81.90410614013672,8959400
2024-10-28,82.14234161376953,82.46992014113707,81.86439895056176,82.14234161376953,7990200
2024-10-29,82.06293012053207,82.25153732286908,81.07027338969692,81.10005187988281,9682400
2024-10-30,81.0007848782132,81.2290992505738,80.70299241343756,80.79232788085938,9268800
2024-10-31,80.69306371469001,81.8346204295948,80.62357804891509,81.34821319580078,15539000
2024-11-01,81.92395594037943,81.92395594037943,80.94122793150818,81.58645629882812,12181800
2024-11-04,81.5963792772666,82.30117221236357,81.39785096280279,81.84454345703125,11731000
2024-11-05,82.0728569030494,83.15484907932355,81.90410708033373,83.06551361083984,10612500
2024-11-06,84.51479151142267,84.91185570928802,81.45740703324007,82.82727813720703,19974000
2024-11-07,83.10522553550507,83.77030375010985,82.80742547680765,83.23426818847656,12665800
2024-11-08,83.66110518445083,84.79273321279646,83.61147689363857,84.20706939697266,14396500
2024-11-11,84.32618525044876,84.78281400575818,83.50228592943247,83.59162139892578,10433200
2024-11-12,83.87949084225771,84.9019260277674,83.87949084225771,84.36589050292969,12860200
2024-11-13,84.36589716020522,85.16002560930384,84.1475114580346,84.87215423583984,12802600
2024-11-14,84.4056015384195,85.13024429217252,83.72066596314048,83.84971618652344,15740700
2024-11-15,83.90926742499269,84.15743159344392,83.32360362266508,83.6313247680664,17370600
2024-11-18,84.19714166314417,84.22692015264273,83.04566382010503,83.46257781982422,25093800
2024-11-19,85.5967950299861,87.64166551497655,85.27914517238204,85.96407318115234,36340900
2024-11-20,85.9640750638637,86.55966761324422,85.2791470400927,86.5398178100586,18183200
2024-11-21,86.8078288907477,87.98909283492263,86.29165071818827,87.74092864990234,18729200
2024-11-22,88.75344366534374,90.24242879055556,88.27696509299317,89.77587890625,23990600
2024-11-25,89.8354301239525,90.28212260350834,88.40600207198266,88.8427734375,25078600
2024-11-26,89.22990989851439,91.20529460524563,89.1802740343104,90.63948059082031,16657000
2024-11-27,91.32442091374209,91.57258510100769,90.63948533341063,91.2052993774414,14358900
2024-11-29,91.58251188121976,91.95971871159242,91.1457404972526,91.82074737548828,11041200
2024-12-02,92.13840295141705,92.30715278812018,91.27478881764233,91.95972442626953,17173000
2024-12-03,92.09869098882668,92.90274052355545,91.58251281707521,92.82333374023438,17775200
2024-12-04,92.76377478118923,93.82591725254308,92.36671812052526,93.75643157958984,17312600
2024-12-05,94.19319631528155,94.89798168336638,93.64723208552648,94.60018920898438,21932300
2024-12-06,94.83842465033291,95.47372435003773,94.62996764637069,94.99724578857422,18803500
2024-12-09,94.95755500861453,95.23549770639387,92.91267681012133,93.1409912109375,20931100
2024-12-10,93.35936926270591,94.54062563134386,93.0814190143624,93.85569763183594,13164500
2024-12-11,93.84576605408866,94.98732278260938,93.80605887697658,94.26268005371094,19682100
2024-12-12,94.97739892336766,95.01710610249833,93.3990707397461,93.3990707397461,14298600
2024-12-13,93.3175003097148,94.19297089923138,92.5614075882259,93.76518249511719,11495900
2024-12-16,93.93430637839084,95.21767159314898,93.61595274613569,94.38199615478516,16742000
2024-12-17,94.65060259630229,94.9988006906461,93.83482095091854,94.92916107177734,23560800
2024-12-18,94.84957227331992,95.40669682326516,92.65094131109748,93.06878662109375,24665600
2024-12-19,93.99400200901432,94.08353540935236,92.8797605116403,92.9195556640625,16606500
2024-12-20,92.53156158294928,93.26775292076206,91.1586554022602,91.76551818847656,49350600
2024-12-23,91.02933229919218,91.02933229919218,88.45265866754697,89.88524627685547,26205400
2024-12-24,89.90513976067605,92.20325469970703,89.88523839012441,92.20325469970703,8992400
2024-12-26,92.06397673059546,92.40222413312814,91.69587727182541,92.31269073486328,10994000
2024-12-27,91.65609070556786,91.87496026424847,90.5617505023146,91.18851470947266,11384400
2024-12-30,90.26329132652391,90.60153873489489,89.66637163385882,90.10411071777344,9790200
2024-12-31,90.10411583123376,90.47221531724719,89.59673709973407,89.88524627685547,11267700
